"EIN","FORM_2016","FORM_2017","FORM_2018","FORM_2019","FORM_2020","FORM_2021","TOT"
263100297,"pc","pc","pc","pc","pc","pc",6
263100372,"pc","pc","pc","pc","pc","pc",6
263120543,"pc","pc","pc","pc","pc","pc",6
263128590,"pc","pc","pc","pc","pc","pc",6
263187721,"","ez","ez","pc","","pc",4
263188804,"pc","pc","pc","pc","pc","pc",6
263194579,"pc","pc","","","","",2
263259987,"pc","pc","pc","pc","pc","pc",6
263260903,"pc","pc","pc","pc","pc","pc",6
263312955,"","ez","pc","pc","pc","pc",5
263389252,"pc","pc","pc","pc","pc","pc",6
263443336,"pc","pc","","pc","pc","ez",5
263471054,"pc","pc","pc","pc","pc","pc",6
263547211,"pc","pc","pc","pc","pc","pc",6
263588414,"pc","pc","pc","pc","pc","pc",6
263618867,"pc","","pc","pc","pc","pc",5
263619775,"pc","pc","pc","pc","pc","",5
263836207,"pc","pc","pc","pc","pc","pc",6
263900335,"pc","pc","","pc","pc","pc",5
263909820,"pc","pc","pc","pc","pc","",5
263943512,"pc","pc","pc","","pc","pc",5
263959619,"pc","pc","pc","pc","pc","pc",6
264107739,"pc","pc","pc","pc","pc","pc",6
264117989,"pc","pc","pc","pc","pc","pc",6
264142930,"pc","pc","pc","pc","pc","pc",6
264230288,"pc","pc","pc","pc","pc","pc",6
264246183,"ez","ez","ez","pc","pc","pc",6
264262998,"pc","pc","pc","pc","pc","pc",6
264271547,"pc","pc","pc","pc","pc","pc",6
264307457,"pc","pc","pc","pc","pc","pc",6
264331988,"pc","pc","pc","pc","","pc",5
264374725,"pc","pc","pc","pc","pc","pc",6
264421601,"pc","pc","pc","pc","pc","pc",6
264468628,"pc","pc","pc","pc","pc","pc",6
264482725,"pc","pc","pc","pc","pc","pc",6
264498990,"pc","pc","pc","pc","pc","pc",6
264521206,"pc","pc","pc","pc","pc","pc",6
264577399,"pc","pc","pc","pc","pc","pc",6
264579045,"pc","pc","pc","pc","pc","pc",6
264664616,"pc","pc","pc","pc","","pc",5
264810482,"pc","pc","pc","pc","","",4
264826876,"pc","pc","pc","pc","pc","pc",6
264840272,"pc","pc","pc","pc","pc","pc",6
270000343,"pc","ez","pc","ez","pc","pc",6
270037508,"pc","pc","pc","pc","pc","pc",6
270049012,"","pc","pc","pc","pc","pc",5
270070164,"pc","pc","pc","pc","pc","pc",6
270173489,"pc","pc","pc","pc","pc","pc",6
270181645,"pc","pc","pc","pc","ez","ez",6
270260037,"pc","pc","pc","pc","","",4
270291691,"","pc","pc","pc","pc","pc",5
270334905,"pc","pc","pc","pc","pc","pc",6
270362676,"","ez","ez","pc","","pc",4
270449072,"","ez","pc","pc","pc","pc",5
270497482,"pc","pc","pc","pc","pc","pc",6
270517477,"pc","pc","pc","pc","pc","pc",6
270580274,"pc","pc","pc","pc","pc","pc",6
270615239,"pc","pc","pc","pc","pc","pc",6
270625538,"","ez","ez","pc","ez","ez",5
270698490,"pc","pc","pc","","pc","",4
270730530,"pc","pc","pc","pc","pc","pc",6
270740203,"pc","pc","pc","pc","pc","pc",6
270814295,"pc","pc","pc","pc","","",4
270819276,"pc","pc","pc","pc","","pc",5
270829684,"","","","ez","pc","pc",3
270839899,"pc","pc","pc","pc","pc","pc",6
270858135,"pc","pc","pc","pc","","pc",5
270947808,"ez","pc","pc","pc","pc","pc",6
270975339,"pc","pc","pc","pc","pc","pc",6
270995580,"","pc","pc","pc","pc","",4
271033434,"pc","pc","pc","","pc","",4
271037159,"pc","pc","pc","pc","pc","pc",6
271053884,"pc","pc","","pc","pc","pc",5
271202317,"pc","pc","pc","pc","pc","pc",6
271277635,"pc","pc","pc","pc","pc","pc",6
271308845,"pc","pc","pc","","","",3
271345340,"pc","pc","pc","","pc","pc",5
271348133,"","","pc","pc","pc","pc",4
271359283,"ez","ez","ez","pc","pc","pc",6
271374749,"pc","pc","pc","pc","pc","pc",6
271391983,"pc","pc","pc","","pc","pc",5
271427181,"","pc","pc","pc","pc","pc",5
271435687,"ez","","pc","ez","","",3
271476031,"pc","pc","pc","pc","pc","pc",6
271492355,"","pc","pc","pc","pc","pc",5
271642425,"pc","pc","pc","pc","pc","pc",6
271660048,"pc","pc","pc","pc","pc","pc",6
271720590,"pc","pc","pc","pc","pc","pc",6
271747560,"pc","pc","pc","pc","pc","pc",6
271761971,"pc","pc","pc","pc","pc","pc",6
271824650,"pc","pc","pc","pc","","pc",5
271832686,"pc","pc","pc","pc","pc","pc",6
271832846,"pc","pc","pc","pc","pc","pc",6
271916296,"pc","pc","","pc","pc","",4
272012662,"pc","","pc","pc","pc","pc",5
272070017,"","","pc","pc","pc","pc",4
272094434,"ez","ez","ez","pc","pc","pc",6
272095088,"pc","pc","pc","pc","pc","pc",6
272096464,"pc","pc","pc","pc","pc","",5
272195936,"pc","pc","pc","","","",3
272230034,"pc","pc","pc","pc","pc","pc",6
272327695,"pc","pc","pc","pc","pc","pc",6
272486781,"ez","ez","","pc","","",3
272635994,"","pc","pc","pc","","pc",4
272669910,"","","pc","pc","","pc",3
272790053,"ez","pc","pc","pc","pc","pc",6
272803038,"pc","pc","pc","pc","","",4
272810691,"pc","pc","pc","pc","","pc",5
272814156,"pc","pc","pc","pc","pc","pc",6
272877067,"pc","pc","pc","pc","","pc",5
272950701,"ez","pc","","pc","","pc",4
272975837,"pc","pc","pc","pc","","",4
273011150,"","pc","pc","","pc","pc",4
273028186,"pc","pc","pc","pc","pc","pc",6
273156259,"pc","pc","pc","pc","pc","pc",6
273267930,"pc","pc","pc","pc","pc","pc",6
273288425,"pc","pc","pc","pc","","pc",5
273292060,"","","pc","pc","pc","pc",4
273296964,"","pc","pc","pc","pc","pc",5
273306298,"pc","pc","pc","pc","pc","pc",6
273341860,"pc","pc","pc","pc","pc","pc",6
273416948,"ez","ez","pc","pc","pc","pc",6
273523909,"pc","pc","pc","pc","pc","pc",6
273539886,"ez","ez","pc","pc","","pc",5
273566747,"ez","ez","pc","pc","pc","pc",6
273571261,"ez","pc","ez","ez","ez","ez",6
273600343,"pc","pc","pc","pc","pc","pc",6
273648930,"pc","pc","pc","pc","pc","pc",6
273733278,"pc","pc","pc","pc","pc","pc",6
273741984,"pc","pc","pc","pc","pc","pc",6
273842364,"pc","pc","pc","pc","pc","pc",6
273874397,"","","ez","pc","pc","",3
273941355,"pc","pc","pc","pc","pc","pc",6
274003216,"pc","pc","pc","pc","pc","pc",6
274032617,"pc","pc","pc","pc","pc","pc",6
274149384,"pc","","pc","pc","pc","pc",5
274213216,"pc","pc","pc","pc","pc","pc",6
274557571,"","","","pc","pc","pc",3
274576805,"","","pc","pc","","pc",3
274584922,"pc","pc","pc","pc","pc","pc",6
274660632,"pc","pc","pc","pc","pc","pc",6
274673757,"ez","ez","ez","pc","ez","ez",6
275265123,"pc","pc","pc","pc","pc","pc",6
275284861,"pc","pc","pc","pc","pc","pc",6
275374482,"pc","pc","pc","pc","pc","pc",6
275551434,"pc","pc","pc","pc","pc","",5
300002632,"pc","pc","pc","pc","pc","",5
300009187,"pc","pc","pc","pc","pc","",5
300021150,"pc","pc","pc","pc","pc","pc",6
300034668,"pc","pc","pc","pc","pc","pc",6
300043311,"pc","pc","pc","pc","","pc",5
300054644,"pc","pc","pc","pc","pc","pc",6
300056876,"pc","pc","pc","pc","pc","pc",6
300087360,"pc","pc","pc","pc","","",4
300098608,"pc","pc","pc","pc","pc","pc",6
300103115,"pc","pc","pc","pc","pc","pc",6
300129998,"pc","pc","pc","pc","","ez",5
300137302,"pc","pc","pc","pc","pc","pc",6
300141120,"pc","pc","pc","pc","pc","pc",6
300141220,"pc","pc","pc","pc","pc","pc",6
300148083,"pc","pc","pc","","pc","pc",5
300155183,"","pc","pc","pc","pc","",4
300160308,"pc","pc","pc","pc","pc","pc",6
300181961,"pc","pc","pc","pc","pc","pc",6
300183050,"pc","pc","pc","pc","pc","pc",6
300203259,"pc","pc","pc","pc","pc","pc",6
300205474,"pc","pc","pc","pc","pc","pc",6
300218330,"ez","pc","pc","pc","pc","pc",6
300218536,"pc","pc","pc","pc","","",4
300246447,"pc","pc","pc","pc","pc","pc",6
300272104,"pc","pc","pc","pc","pc","pc",6
300273769,"pc","pc","pc","pc","pc","pc",6
300283483,"pc","pc","pc","pc","pc","pc",6
300315618,"pc","pc","pc","pc","pc","pc",6
300394476,"pc","pc","pc","pc","pc","pc",6
300409593,"","","","pc","ez","pc",3
300419925,"pc","pc","pc","pc","pc","pc",6
300421837,"pc","pc","pc","pc","pc","pc",6
300445216,"pc","pc","pc","pc","pc","pc",6
300479115,"pc","pc","pc","pc","pc","pc",6
300479790,"pc","pc","pc","pc","pc","pc",6
300527856,"pc","pc","pc","pc","pc","ez",6
300622312,"pc","pc","pc","pc","pc","pc",6
300630211,"pc","pc","pc","pc","pc","",5
300698663,"","pc","pc","pc","pc","pc",5
300931393,"","ez","pc","ez","","",3
310502562,"ez","pc","pc","pc","pc","pc",6
310536655,"pc","pc","pc","pc","pc","pc",6
310648619,"pc","pc","pc","pc","pc","pc",6
310651750,"pc","pc","pc","pc","","pc",5
310710683,"pc","pc","pc","pc","pc","pc",6
310713350,"pc","pc","pc","pc","pc","pc",6
310714190,"pc","pc","pc","pc","pc","pc",6
310716914,"pc","pc","pc","pc","pc","pc",6
310718027,"pc","pc","pc","pc","pc","pc",6
310718042,"pc","pc","pc","pc","pc","pc",6
310718622,"pc","pc","pc","pc","pc","pc",6
310719273,"pc","pc","pc","pc","pc","pc",6
310719367,"pc","pc","pc","pc","pc","pc",6
310720520,"pc","pc","pc","pc","pc","pc",6
310720523,"pc","pc","pc","pc","pc","pc",6
310723063,"pc","pc","pc","pc","pc","pc",6
310723686,"pc","","pc","pc","pc","pc",5
310731111,"pc","pc","pc","pc","pc","pc",6
310738285,"pc","pc","pc","pc","pc","",5
310811788,"pc","pc","pc","pc","pc","pc",6
310831240,"pc","pc","pc","pc","pc","pc",6
310859104,"pc","pc","pc","pc","pc","pc",6
310866519,"pc","pc","pc","pc","pc","pc",6
310872922,"pc","pc","pc","pc","pc","pc",6
310875532,"","pc","pc","","pc","pc",4
310885010,"","pc","pc","pc","pc","pc",5
310888163,"pc","pc","pc","pc","pc","pc",6
310894146,"pc","pc","pc","pc","pc","pc",6
310896363,"pc","pc","pc","pc","pc","",5
310900246,"pc","pc","pc","pc","pc","pc",6
310918399,"pc","pc","pc","pc","pc","pc",6
310921713,"pc","pc","pc","pc","pc","pc",6
310930919,"pc","pc","ez","ez","ez","ez",6
310933744,"pc","pc","pc","pc","pc","pc",6
310936872,"pc","pc","pc","pc","pc","pc",6
310936874,"pc","pc","pc","pc","","",4
310939288,"pc","pc","pc","pc","","pc",5
310939742,"pc","pc","pc","pc","pc","pc",6
310941461,"pc","pc","pc","pc","pc","pc",6
310945928,"pc","pc","pc","pc","","",4
310950828,"pc","pc","pc","pc","pc","pc",6
310954931,"pc","pc","pc","ez","pc","pc",6
310958492,"pc","pc","pc","pc","pc","pc",6
310958493,"pc","pc","pc","pc","pc","pc",6
310958498,"pc","pc","pc","pc","pc","pc",6
310962007,"pc","pc","pc","pc","pc","pc",6
310968258,"pc","pc","","pc","","",3
310973498,"pc","pc","pc","pc","","pc",5
310978908,"pc","pc","pc","pc","pc","pc",6
310984856,"","pc","pc","pc","pc","pc",5
310984884,"pc","pc","pc","pc","pc","pc",6
310986871,"pc","pc","pc","","pc","pc",5
310996010,"","pc","pc","pc","","pc",4
311002999,"pc","pc","","pc","","pc",4
311010792,"pc","pc","pc","pc","pc","",5
311037325,"pc","pc","pc","pc","pc","pc",6
311037326,"pc","pc","pc","pc","","pc",5
311038581,"pc","pc","pc","pc","pc","pc",6
311041777,"pc","pc","pc","","pc","pc",5
311046787,"pc","pc","pc","pc","pc","pc",6
311046788,"pc","","pc","pc","","pc",4
311046798,"pc","pc","pc","pc","pc","pc",6
311046821,"pc","pc","pc","pc","pc","pc",6
311046828,"pc","pc","pc","pc","pc","pc",6
311046830,"pc","pc","pc","pc","pc","pc",6
311046835,"pc","pc","pc","pc","pc","pc",6
311051691,"","","pc","","ez","ez",3
311057335,"pc","pc","pc","pc","pc","pc",6
311064807,"pc","pc","pc","pc","pc","pc",6
311070541,"pc","pc","pc","pc","pc","pc",6
311070751,"pc","pc","","pc","pc","pc",5
311070754,"pc","pc","","pc","pc","pc",5
311070756,"","pc","","pc","pc","pc",4
311070763,"","pc","","pc","pc","pc",4
311070765,"pc","pc","pc","pc","pc","pc",6
311070769,"","pc","","pc","pc","pc",4
311070783,"pc","pc","pc","pc","pc","pc",6
311070789,"pc","pc","pc","pc","pc","pc",6
311070790,"pc","pc","","pc","pc","pc",5
311075744,"pc","pc","pc","pc","pc","pc",6
311077150,"pc","pc","pc","pc","pc","pc",6
311092113,"pc","pc","pc","pc","pc","pc",6
311094791,"","pc","","pc","pc","pc",4
311094794,"","pc","","pc","pc","pc",4
311094807,"","pc","","pc","pc","pc",4
311094820,"pc","pc","pc","pc","pc","pc",6
311094828,"pc","pc","","pc","pc","pc",5
311095116,"pc","pc","pc","pc","pc","",5
311101401,"pc","pc","pc","pc","pc","pc",6
311104456,"pc","pc","pc","pc","pc","pc",6
311111703,"pc","pc","pc","pc","pc","pc",6
311119704,"pc","pc","pc","pc","pc","pc",6
311124220,"","pc","pc","pc","","pc",4
311129632,"pc","pc","pc","pc","pc","pc",6
311131825,"pc","pc","pc","pc","","pc",5
311132656,"pc","pc","pc","pc","pc","pc",6
311132659,"pc","pc","pc","pc","pc","pc",6
311132673,"pc","pc","pc","pc","pc","pc",6
311132675,"pc","pc","pc","pc","pc","pc",6
311132676,"pc","pc","pc","pc","pc","pc",6
311134099,"pc","pc","pc","pc","pc","pc",6
311145544,"pc","pc","pc","pc","pc","pc",6
311148265,"pc","pc","pc","pc","pc","pc",6
311182333,"pc","pc","pc","pc","","pc",5
311185975,"pc","pc","","pc","pc","pc",5
311190377,"pc","pc","pc","pc","pc","pc",6
311196894,"pc","pc","pc","pc","pc","pc",6
311197428,"pc","pc","pc","pc","","",4
311208260,"pc","pc","pc","pc","pc","pc",6
311217994,"pc","pc","pc","pc","pc","pc",6
311240715,"pc","pc","pc","pc","pc","pc",6
311248889,"pc","pc","pc","pc","pc","pc",6
311248895,"","pc","","pc","pc","pc",4
311249522,"pc","pc","pc","pc","pc","pc",6
311254635,"pc","pc","pc","pc","pc","pc",6
311254891,"pc","","pc","pc","","pc",4
311255250,"pc","pc","pc","pc","pc","pc",6
311272434,"pc","pc","pc","pc","pc","pc",6
311275208,"pc","pc","pc","pc","pc","pc",6
311286856,"pc","pc","pc","pc","pc","pc",6
311288290,"pc","pc","pc","pc","pc","",5
311288291,"pc","pc","pc","pc","pc","pc",6
311288292,"pc","pc","pc","pc","pc","pc",6
311288296,"","pc","","pc","pc","pc",4
311288297,"pc","pc","","pc","pc","pc",5
311288298,"pc","pc","pc","pc","","pc",5
311299926,"","","ez","pc","","pc",3
311302382,"pc","pc","pc","","pc","pc",5
311321426,"pc","pc","pc","","pc","pc",5
311328492,"pc","pc","pc","pc","pc","pc",6
311328514,"ez","ez","ez","ez","","ez",5
311332390,"pc","pc","pc","pc","pc","pc",6
311333992,"pc","pc","pc","pc","pc","pc",6
311349995,"pc","pc","pc","pc","pc","pc",6
311351377,"pc","pc","pc","pc","pc","pc",6
311353685,"pc","pc","pc","pc","pc","pc",6
311355095,"pc","pc","pc","pc","pc","pc",6
311361781,"pc","pc","pc","pc","pc","pc",6
311361782,"pc","pc","pc","pc","pc","",5
311367071,"pc","pc","pc","pc","pc","pc",6
311368189,"pc","pc","pc","pc","","pc",5
311369796,"pc","pc","pc","pc","","pc",5
311373321,"pc","pc","pc","pc","pc","",5
311373323,"pc","pc","pc","pc","","pc",5
311373324,"pc","pc","pc","pc","pc","pc",6
311375388,"pc","pc","pc","pc","pc","pc",6
311378504,"pc","pc","pc","pc","pc","pc",6
311380384,"pc","pc","pc","pc","pc","pc",6
311384497,"pc","","pc","pc","pc","pc",5
311385444,"pc","pc","pc","pc","pc","pc",6
311387771,"pc","pc","pc","pc","pc","pc",6
311390350,"pc","pc","pc","pc","pc","pc",6
311390351,"pc","pc","pc","pc","pc","pc",6
311390353,"pc","pc","pc","pc","pc","pc",6
311402513,"","pc","pc","pc","pc","pc",5
311408172,"pc","pc","pc","","","",3
311409995,"","pc","pc","pc","pc","",4
311417955,"pc","pc","pc","pc","pc","pc",6
311417956,"","pc","","pc","pc","pc",4
311417957,"pc","pc","pc","pc","pc","pc",6
311417958,"pc","pc","pc","pc","pc","pc",6
311419862,"pc","pc","","","","",2
311423831,"pc","pc","pc","pc","pc","pc",6
311424905,"pc","pc","pc","pc","","pc",5
311427721,"pc","pc","pc","pc","pc","pc",6
311432146,"pc","pc","pc","pc","pc","pc",6
311435217,"pc","pc","pc","pc","pc","pc",6
311443005,"pc","","pc","pc","pc","pc",5
311443536,"pc","pc","pc","pc","pc","pc",6
311445223,"pc","pc","pc","pc","pc","pc",6
311445533,"pc","pc","pc","pc","pc","pc",6
311449419,"pc","pc","pc","pc","pc","pc",6
311449420,"pc","pc","pc","pc","","pc",5
311456153,"pc","pc","pc","pc","pc","pc",6
311457626,"pc","pc","pc","pc","pc","pc",6
311471273,"pc","pc","pc","pc","ez","ez",6
311472366,"pc","pc","pc","pc","pc","pc",6
311478436,"pc","","pc","pc","","pc",4
311480295,"","pc","pc","pc","pc","pc",5
311480310,"pc","pc","pc","pc","pc","pc",6
311483386,"pc","pc","pc","pc","pc","pc",6
311487833,"pc","","pc","pc","pc","pc",5
311499467,"pc","pc","pc","pc","pc","pc",6
311499472,"pc","pc","pc","pc","","pc",5
311499481,"pc","pc","pc","pc","pc","pc",6
311504057,"pc","pc","pc","pc","pc","pc",6
311508554,"pc","pc","pc","pc","pc","pc",6
311519694,"pc","pc","pc","pc","pc","pc",6
311526415,"pc","pc","pc","pc","pc","pc",6
311528747,"pc","pc","pc","ez","ez","pc",6
311531583,"pc","pc","pc","pc","pc","pc",6
311531658,"pc","pc","pc","","pc","pc",5
311535241,"pc","pc","pc","pc","pc","pc",6
311545020,"pc","pc","pc","pc","pc","pc",6
311551853,"pc","pc","pc","pc","pc","pc",6
311561713,"pc","pc","pc","pc","pc","",5
311563638,"pc","pc","pc","pc","pc","pc",6
311571336,"ez","pc","","pc","","ez",4
311572690,"","pc","pc","pc","pc","pc",5
311574101,"pc","pc","pc","pc","","pc",5
311577548,"pc","pc","pc","pc","pc","pc",6
311577549,"pc","","pc","pc","","pc",4
311577550,"pc","pc","","pc","pc","pc",5
311577551,"pc","pc","pc","pc","pc","pc",6
311578102,"pc","pc","","pc","","pc",4
311579335,"pc","pc","pc","pc","pc","pc",6
311580887,"pc","pc","pc","pc","pc","pc",6
311587415,"pc","pc","pc","pc","pc","pc",6
311587418,"pc","pc","pc","pc","pc","pc",6
311587420,"pc","pc","pc","pc","pc","pc",6
311587628,"pc","pc","pc","pc","pc","pc",6
311594625,"pc","pc","pc","pc","pc","pc",6
311595125,"pc","pc","pc","pc","pc","pc",6
311595197,"pc","pc","pc","pc","pc","pc",6
311595820,"pc","pc","pc","pc","pc","pc",6
311604067,"pc","pc","pc","pc","pc","pc",6
311604543,"pc","pc","pc","pc","pc","pc",6
311605969,"pc","pc","pc","pc","","pc",5
311606940,"","","","pc","","",1
311612534,"pc","pc","pc","pc","","pc",5
311613251,"pc","pc","pc","pc","pc","pc",6
311621632,"pc","pc","pc","pc","pc","pc",6
311624121,"pc","pc","pc","pc","pc","pc",6
311629436,"pc","pc","pc","pc","","",4
311636670,"pc","pc","pc","pc","pc","pc",6
311636675,"pc","pc","pc","pc","pc","pc",6
311636677,"pc","pc","pc","pc","pc","pc",6
311639629,"pc","pc","pc","ez","ez","ez",6
311641324,"pc","pc","pc","pc","pc","pc",6
311645473,"pc","pc","pc","pc","","pc",5
311651639,"pc","","pc","pc","pc","pc",5
311654224,"pc","pc","pc","pc","pc","pc",6
311656193,"pc","pc","pc","pc","pc","pc",6
311657868,"pc","pc","pc","pc","pc","pc",6
311660731,"pc","pc","pc","pc","pc","pc",6
311662259,"pc","pc","pc","pc","pc","pc",6
311663800,"pc","pc","pc","pc","pc","pc",6
311663821,"pc","pc","pc","pc","pc","pc",6
311665900,"pc","pc","pc","pc","pc","pc",6
311669940,"pc","pc","pc","pc","","pc",5
311674388,"pc","pc","pc","pc","pc","pc",6
311674463,"pc","pc","pc","pc","pc","pc",6
311682502,"pc","pc","pc","pc","pc","pc",6
311683712,"pc","pc","pc","pc","pc","pc",6
311683907,"","","pc","","pc","",2
311698129,"pc","pc","pc","pc","pc","pc",6
311699625,"pc","pc","pc","pc","pc","pc",6
311703246,"pc","","pc","","pc","",3
311708526,"","pc","pc","pc","","pc",4
311715321,"pc","pc","pc","pc","pc","pc",6
311719434,"pc","pc","pc","pc","pc","pc",6
311721455,"pc","pc","pc","ez","","",4
311724109,"pc","pc","pc","pc","pc","pc",6
311725375,"ez","ez","ez","ez","ez","",5
311733348,"pc","","pc","pc","pc","pc",5
311737504,"pc","pc","pc","pc","","pc",5
311740317,"pc","pc","pc","","pc","pc",5
311746031,"ez","","ez","ez","","ez",4
311748289,"","pc","pc","pc","pc","pc",5
311758843,"pc","pc","pc","pc","pc","pc",6
311761439,"pc","pc","pc","pc","pc","pc",6
311762432,"pc","pc","pc","pc","pc","pc",6
311769211,"pc","pc","pc","pc","pc","pc",6
311780332,"pc","pc","pc","pc","pc","pc",6
311788086,"pc","pc","pc","pc","","",4
311802126,"ez","pc","pc","pc","","pc",5
311803590,"","ez","","pc","","pc",3
311809770,"pc","pc","pc","pc","","pc",5
311811615,"pc","pc","pc","pc","pc","pc",6
311815055,"pc","pc","pc","pc","pc","pc",6
314379438,"pc","","pc","pc","pc","pc",5
314379453,"pc","pc","pc","pc","pc","pc",6
314379568,"pc","pc","pc","pc","pc","pc",6
316038277,"pc","pc","pc","pc","pc","pc",6
316053035,"pc","pc","pc","pc","pc","pc",6
316059908,"pc","pc","pc","pc","pc","pc",6
316060696,"pc","pc","pc","","pc","pc",5
317170004,"pc","pc","pc","pc","pc","pc",6
320017919,"pc","pc","","pc","","",3
320026605,"pc","pc","pc","pc","pc","pc",6
320028598,"pc","pc","pc","pc","pc","pc",6
320030432,"pc","pc","pc","pc","pc","pc",6
320045239,"ez","pc","ez","ez","","ez",5
320080849,"pc","pc","pc","pc","pc","pc",6
320087824,"pc","pc","pc","pc","pc","pc",6
320108328,"pc","pc","pc","pc","pc","pc",6
320115907,"pc","pc","pc","pc","pc","pc",6
320132713,"pc","pc","pc","pc","","pc",5
320156535,"pc","pc","pc","pc","pc","pc",6
320221793,"pc","pc","pc","pc","pc","pc",6
320223359,"pc","pc","pc","pc","pc","pc",6
320249698,"pc","pc","","pc","pc","pc",5
320285788,"pc","pc","pc","pc","pc","pc",6
320364875,"pc","pc","pc","","pc","pc",5
320468666,"","pc","pc","pc","pc","pc",5
330031099,"pc","pc","pc","pc","pc","pc",6
330061885,"","pc","","pc","","pc",3
330209754,"pc","pc","pc","pc","pc","pc",6
330227764,"pc","pc","pc","pc","ez","",5
330248725,"pc","pc","pc","pc","pc","pc",6
330259190,"pc","pc","pc","pc","pc","pc",6
330264040,"pc","","pc","pc","pc","pc",5
330301538,"pc","pc","pc","pc","pc","pc",6
330317950,"pc","pc","pc","pc","pc","pc",6
330327936,"pc","pc","pc","pc","pc","pc",6
330332711,"pc","pc","pc","pc","","pc",5
330362163,"pc","pc","pc","pc","pc","pc",6
330397378,"pc","","pc","pc","","pc",4
330413518,"pc","pc","pc","pc","pc","pc",6
330416470,"pc","pc","pc","pc","pc","pc",6
330427434,"pc","pc","pc","pc","pc","pc",6
330427639,"pc","pc","pc","pc","pc","pc",6
330431719,"pc","pc","pc","pc","pc","pc",6
330435536,"pc","pc","pc","pc","","pc",5
330462745,"pc","pc","pc","pc","pc","pc",6
330468093,"","pc","pc","pc","pc","pc",5
330477940,"ez","ez","ez","ez","","ez",5
330489568,"pc","pc","","pc","pc","pc",5
330496692,"pc","pc","pc","pc","pc","pc",6
330503951,"","pc","pc","pc","pc","pc",5
330508577,"pc","pc","pc","pc","","pc",5
330509308,"pc","pc","pc","","pc","",4
330515218,"","pc","pc","pc","pc","pc",5
330520445,"pc","pc","pc","pc","pc","pc",6
330521215,"pc","pc","pc","pc","pc","pc",6
330533809,"","pc","pc","pc","pc","pc",5
330534166,"pc","pc","pc","pc","pc","pc",6
330555563,"pc","pc","pc","pc","pc","pc",6
330556421,"ez","ez","ez","ez","pc","pc",6
330571228,"pc","","pc","pc","pc","pc",5
330578620,"pc","pc","pc","pc","pc","pc",6
330581194,"pc","pc","","pc","pc","pc",5
330587567,"pc","pc","pc","pc","pc","",5
330599589,"pc","pc","pc","pc","pc","pc",6
