source_file,orgname,ein,id_2004,nccs_master_id,nccs_name,nccs_state,nccs_zip,year,ntee1,nteecc,latitude,longitude,nccs_address,City,State,Zip,_merge,dup
_09,INTERFAITH HOUSING COALITON,200971975,11601,,,,,,,,,,,,,,master only (1),0
_09,sin fronteras organizing project,742277806,18532,,,,,,,,,,,,,,master only (1),0
_09,TEMPLE/EDGEWARE BOYS AND GIRLS CLUB,954487545,868,,,,,,,,,,,,,,master only (1),0
_09,elizabeth area development corporation,251568746,10162,,,,,,,,,,,,,,master only (1),0
_09,church and community investment fund,581627422,11422,,,,,,,,,,,,,,master only (1),0
_09,DASH,900496973,20021,,,,,,,,,,,,,,master only (1),0
_09,meo business development corporation,311717053,3252,,,,,,,,,,,,,,master only (1),0
_09,BUSINESS RESEARCH INSTITUTE,431631050,6590,,,,,,,,,,,,,,master only (1),0
_09,TREE OF LIFE COMMUNITY DEVELOPMENT CORPORATION,043646563,20251,,,,,,,,,,,,,,master only (1),0
_09,coastal community action program,016019896,5663,,,,,,,,,,,,,,master only (1),0
_09,core area preservation co,161150189,8869,,,,,,,,,,,,,,master only (1),0
_09,"RURAL HOUSING HEALTH/ECONOMIC DEVELOPMENT, INC",581807193,11419,,,,,,,,,,,,,,master only (1),0
_09,WINTHROP COMMUNITY DEVELOPMENT CORPORATION,043302447,5205,,,,,,,,,,,,,,master only (1),0
_09,northeast community development organization,742583851,12357,,,,,,,,,,,,,,master only (1),0
_09,"NORTH CENTRALA, INC.",726029664,4924,,,,,,,,,,,,,,master only (1),0
_09,CALEB COMMUNITY DEVELOPMENT CORPORATION BAKER NEIG,721342264,4848,,,,,,,,,,,,,,master only (1),0
_09,shelby hdc,561307148,7212,,,,,,,,,,,,,,master only (1),0
_09,EAST BALTIMORE MIDWAY CDC,521211053,5403,,,,,,,,,,,,,,master only (1),0
_09,PGC.D.C.,521990368,5308,,,,,,,,,,,,,,master only (1),0
_09,LUMBEE REGIONAL DEVELOPMENT ASSOCIATION,371423274,7272,,,,,,,,,,,,,,master only (1),0
_09,community lending and investment corporation of jersey city,223651503,13531,,,,,,,,,,,,,,master only (1),0
_09,NEIGHBORHOODS ACTING TOGETHER,742790448,12000,,,,,,,,,,,,,,master only (1),0
_09,"PROGRESSIVE CDC, PROGRESSIVE MISSIONARY BAPTIST CHURCH",364350755,3769,,,,,,,,,,,,,,master only (1),0
_09,NOSOTROS LA GENTE,742797505,12168,,,,,,,,,,,,,,master only (1),0
_09,WEST POPLAR NEIGHBORHOOD ACTION,232155403,10615,,,,,,,,,,,,,,master only (1),0
_09,tree of life cdc,351807687,4228,,,,,,,,,,,,,,master only (1),0
_09,cozad hdc,470754710,7481,,,,,,,,,,,,,,master only (1),0
_09,rural opportunities,020533102,8971,,,,,,,,,,,,,,master only (1),0
_09,PIERRE ECONOMIC DEVELOPMENT CORPORATION,460371993,11216,,,,,,,,,,,,,,master only (1),0
_09,light st housing corporation,521389616,5522,,,,,,,,,,,,,,master only (1),0
_09,THE HUNTERDON COUNTY HOUSING CORPORTATION,521826261,20270,,,,,,,,,,,,,,master only (1),0
_09,housing opportunities group,330933529,997,,,,,,,,,,,,,,master only (1),0
_09,ASHTABULA CO. COMMUNITY HOUSING,341765568,9249,,,,,,,,,,,,,,master only (1),0
_09,FRANCISCAN HOME DEVELOPMENT,900042610,9673,,,,,,,,,,,,,,master only (1),0
_09,BEAR RIVER CDC,743175237,12393,,,,,,,,,,,,,,master only (1),0
_09,transition house,382304181,6117,,,,,,,,,,,,,,master only (1),0
_09,BROOKSTOWN CDC,721446135,4846,,,,,,,,,,,,,,master only (1),0
_09,C.D.C. OF 28TH LEGISLATIVE DISTRICT,621548179,11347,,,,,,,,,,,,,,master only (1),0
_09,cumberland regional improvement corporation,561978456,7253,,,,,,,,,,,,,,master only (1),0
_09,industry neighborhood council,351491949,4336,,,,,,,,,,,,,,master only (1),0
_09,woodland cdc,621369378,11363,,,,,,,,,,,,,,master only (1),0
_09,"VILLA DE FIDELIS, INC.",860328486,482,,,,,,,,,,,,,,master only (1),0
_09,AFFORDABLE ACCESSIBLE HOMES (AAH),860866357,435,,,,,,,,,,,,,,master only (1),0
_09,"PEOPLE FOR PROGRESS, INCORPORATED",751250510,12288,,,,,,,,,,,,,,master only (1),0
_09,cannon beach cdc,943140272,9966,,,,,,,,,,,,,,master only (1),0
_09,MOORE LIVING CENTERS,383140799,5978,,,,,,,,,,,,,,master only (1),0
_09,advent house,050390703,10893,,,,,,,,,,,,,,master only (1),0
_09,GLENDALE COMMUNITY HOUSING DEVELOPMENT CORP,861005772,478,,,,,,,,,,,,,,master only (1),0
_09,COMMUNITY BUILDING TRUST,010494457,5642,,,,,,,,,,,,,,master only (1),0
_09,COMMUNITY BIBLE TABERNACLE,752038383,11621,,,,,,,,,,,,,,master only (1),0
_09,promised land employment service,363385878,3941,,,,,,,,,,,,,,master only (1),0
_09,WEST HUMBOLDT PARK DEVELOPMENT COUNCIL, 363807011,3875,,,,,,,,,,,,,,master only (1),0
_09,VALLEY HOMES CDC,311529891,9697,,,,,,,,,,,,,,master only (1),0
_09,"HBHCI HOME CORP., INC.",593196467,2949,,,,,,,,,,,,,,master only (1),0
_09,housing and economic leadership partners,581956219,3105,,,,,,,,,,,,,,master only (1),0
_09,good connections,237432103,3293,,,,,,,,,,,,,,master only (1),0
_09,GOULDS COMMUNITY DEVELOPMENT CORPORATION,650428857,2752,,,,,,,,,,,,,,master only (1),0
_09,ability resources,752389326,11674,,,,,,,,,,,,,,master only (1),0
_09,MARQUETTE COUNTY EDC,364537508,6192,,,,,,,,,,,,,,master only (1),0
_09,preservation trust of spartanburg,571075500,10982,,,,,,,,,,,,,,master only (1),0
_09,UNITED METHODIST RELIEF CENTER,571101096,11010,,,,,,,,,,,,,,master only (1),0
_09,restoration community,752430958,11542,,,,,,,,,,,,,,master only (1),0
_09,REDEEMER COMMUNITY DEVELOPMENT CORP,382889933,5769,,,,,,,,,,,,,,master only (1),0
_09,SHERMAN COUNTY DEVELOPMENT CORPORATION,752459149,12260,,,,,,,,,,,,,,master only (1),0
_09,stickney community development co,237397195,11188,,,,,,,,,,,,,,master only (1),0
_09,CASA DALLAS HOUSING CENTER,752503496,11556,,,,,,,,,,,,,,master only (1),0
_09,COMMUNITY REVITALIZATION INC.,721232769,4703,,,,,,,,,,,,,,master only (1),0
_09,broad park development corporation,060992962,2066,,,,,,,,,,,,,,master only (1),0
_09,ioc development corporation,223095357,7874,,,,,,,,,,,,,,master only (1),0
_09,polytechnic cdc,752655225,11654,,,,,,,,,,,,,,master only (1),0
_09,ECONOMIC BRIDGEBUILDERS CDC,760562676,11826,,,,,,,,,,,,,,master only (1),0
_09,"LIBBY REVITALIZATION, INC.",810621594,6990,,,,,,,,,,,,,,master only (1),0
_09,rural opportunities,061456487,8971,,,,,,,,,,,,,,master only (1),0
_09,GREENWAY NEIGHBORHOOD DEVELOPMENT CORPORATION,752847429,11641,,,,,,,,,,,,,,master only (1),0
_09,oakland community housing management,943206955,1554,,,,,,,,,,,,,,master only (1),0
_09,NORTH CAROLINA RURAL FUND FOR DEVELOPMENT,560931332,7301,,,,,,,,,,,,,,master only (1),0
_09,old trenton neighborhood cdc,223740515,7886,,,,,,,,,,,,,,master only (1),0
_09,GS COMMUNITY DEVELOPMENT FOUNDATION,752943744,11680,,,,,,,,,,,,,,master only (1),0
_09,PACT FOR WEST CENTRAL ILLINOIS,371059303,4039,,,,,,,,,,,,,,master only (1),0
_09,"NAUGATUCK VALLEY HOUSING DEVELOPMENT, INCORPORATE",222898850,2210,,,,,,,,,,,,,,master only (1),0
_09,rural opportunities,061456579,8971,,,,,,,,,,,,,,master only (1),0
_09,SEDGWICK COUNTY AREA NONPROFIT COM,911913923,4495,,,,,,,,,,,,,,master only (1),0
_09,WALNUT HILL COMMUNITY DEVELOPMENT CORPORATION,391855753,13206,,,,,,,,,,,,,,master only (1),0
_09,PROJECT HOLD,541876045,12651,,,,,,,,,,,,,,master only (1),0
_09,belzoni hollandale cdc,640873898,6794,,,,,,,,,,,,,,master only (1),0
_09,leadership associates,581839442,11410,,,,,,,,,,,,,,master only (1),0
_09,logan county improvement league,550737247,13436,,,,,,,,,,,,,,master only (1),0
_09,FLINT COMMUNITY DEVELOPMENT CORP,382161039,5923,,,,,,,,,,,,,,master only (1),0
_09,SELFSUFFICIENCY THRU HOUSING AND ECONOMIC DEVELOP,760366235,11795,,,,,,,,,,,,,,master only (1),0
_09,HAND INC,592859412,2608,,,,,,,,,,,,,,master only (1),0
_09,rural opportunities,205566908,8971,,,,,,,,,,,,,,master only (1),0
_09,CHINATOWN COMMUNITY DEVELOPMENT CORPORATION,760382042,11724,,,,,,,,,,,,,,master only (1),0
_09,renville regional senior services,411993998,6428,,,,,,,,,,,,,,master only (1),0
_09,OZARK FOOTHILLS DEVELOPMENT ASSOCIATION,431464221,18524,,,,,,,,,,,,,,master only (1),0
_09,OKSHARE INCORPORATED,363878144,3893,,,,,,,,,,,,,,master only (1),0
_09,morristown neighborhood house association,221487584,20273,,,,,,,,,,,,,,master only (1),0
_09,spanish village cdc,760464483,11793,,,,,,,,,,,,,,master only (1),0
_09,"DALE COMMUNITY APARTMENTS,INC.",351283171,4374,,,,,,,,,,,,,,master only (1),0
_09,bluff rd shalom zone cdc,311647178,10962,,,,,,,,,,,,,,master only (1),0
_09,METRO ATLANTA COMMUNITY DEVELOPMENT CORPORATION,383681061,20055,,,,,,,,,,,,,,master only (1),0
_09,safe haven,860755371,415,,,,,,,,,,,,,,master only (1),0
_09,"FOUNDATION FOR QUALITY HOUSING, INC.",954234204,977,,,,,,,,,,,,,,master only (1),0
_09,TOHLAKAI CHRISTIAN BUSINESS OPPORTUNITY,850430380,7994,,,,,,,,,,,,,,master only (1),0
_09,hartford area development corporation,460354618,11093,,,,,,,,,,,,,,master only (1),0
_09,EASTWOOD/BROADMORE AREA CDC,760527698,11800,,,,,,,,,,,,,,master only (1),0
_09,mid atlantic coalition for housing opportunities,742643473,10399,,,,,,,,,,,,,,master only (1),0
_09,haven enterprises,311585188,1265,,,,,,,,,,,,,,master only (1),0
_09,D & M COMMUNITY DEVELOPMENT CORPORATION,760571669,11930,,,,,,,,,,,,,,master only (1),0
_09,THE H.O.M.E. FOUNDATION OF GRANITE CITY,371336308,4013,,,,,,,,,,,,,,master only (1),0
_09,solid rock cdc,760583510,11829,,,,,,,,,,,,,,master only (1),0
_09,REDEMPTION CDC,760609264,11823,,,,,,,,,,,,,,master only (1),0
_09,BROCKTON COMMUNITY CORPORATION,223176562,5225,,,,,,,,,,,,,,master only (1),0
_09,NEHEMIAH COMMUNITY DEVELOPMENT ,833968752,20173,,,,,,,,,,,,,,master only (1),0
_09,xavier triangle neighborhood development corporation,582013028,4747,,,,,,,,,,,,,,master only (1),0
_09,cooperative christian ministry,610957969,4612,,,,,,,,,,,,,,master only (1),0
_09,impact seven,392041631,13356,,,,,,,,,,,,,,master only (1),0
_09,CHURCH COALITION NEW PROVIDENCE AFFORDABLE HOUSING,223121387,7767,,,,,,,,,,,,,,master only (1),0
_09,urban coalition w,742427584,443,,,,,,,,,,,,,,master only (1),0
_09,supportive housing association,943220027,12985,,,,,,,,,,,,,,master only (1),0
_09,northeastern neighborhood development corporation,341767815,9338,,,,,,,,,,,,,,master only (1),0
_09,covenant community land trust,016061779,5635,,,,,,,,,,,,,,master only (1),0
_09,isabel betterment society,421560992,11246,,,,,,,,,,,,,,master only (1),0
_09,midland nhs,752322475,12294,,,,,,,,,,,,,,master only (1),0
_09,washtenaw affordable housing corporation,382761981,5714,,,,,,,,,,,,,,master only (1),0
_09,SOUTHSIDE LOW INCOME HOUSING DEVL CORP,742020993,12362,,,,,,,,,,,,,,master only (1),0
_09,haola,990310278,3200,,,,,,,,,,,,,,master only (1),0
_09,sunnyside housing corporation,232630136,10434,,,,,,,,,,,,,,master only (1),0
_09,GEORGIA COMMUNITY DEVELOPMENT CORPORATION,582015767,20068,,,,,,,,,,,,,,master only (1),0
_09,east winston cdc,581804407,6999,,,,,,,,,,,,,,master only (1),0
_09,hollow development corporation,061466130,2183,,,,,,,,,,,,,,master only (1),0
_09,tipton economic development corporation,421278185,4096,,,,,,,,,,,,,,master only (1),0
_09,FOOTHILL AREA COMMUNITY SERVICES INC,952465491,934,,,,,,,,,,,,,,master only (1),0
_09,SMITH & LEWIS CDC,721473804,4690,,,,,,,,,,,,,,master only (1),0
_09,solid rock cdc,061629995,8442,,,,,,,,,,,,,,master only (1),0
_09,visions five cdc,621570946,11493,,,,,,,,,,,,,,master only (1),0
_09,"PENINSULA COMMUNITY DEVELOPMENT CORPORATION, OFFICE OF HUMAN AFFAIRS",384169821,12633,,,,,,,,,,,,,,master only (1),0
_09,COMMUNITY DEVELOPMENT CORPORATION OF SAN BERNARDINO, 952861902,1164,,,,,,,,,,,,,,master only (1),0
_09,"HOUSTON OUR HOUSE, INC.",731435687,11913,,,,,,,,,,,,,,master only (1),0
_09,CITIZENS WITH CHALLENGES,383111320,20153,,,,,,,,,,,,,,master only (1),0
_09,BRITTON DEVELOPMENT CORPORATION,363718999,11198,,,,,,,,,,,,,,master only (1),0
_09,FINALLY UNITED,470881741,20172,,,,,,,,,,,,,,master only (1),0
_09,southern humboldt senior care,943140086,1745,,,,,,,,,,,,,,master only (1),0
_09,"FREEDMAN'S TOWN ASSOCIATION, INC.",742197954,11774,,,,,,,,,,,,,,master only (1),0
_09,river city development corporation,133926580,8743,,,,,,,,,,,,,,master only (1),0
_09,NORTHSIDE CIVIC DEVELOPMENT COUNCIL,251145808,10203,,,,,,,,,,,,,,master only (1),0
_09,borealis community land trust,860946768,51,,,,,,,,,,,,,,master only (1),0
_09,UNITED NEIGHBORHOOD ECONOMIC DEVELOPMENT CORPORATION,570980475,11038,,,,,,,,,,,,,,master only (1),0
_09,"THE COMMUNITY HOUSING PARTNERSHIP, INC", 942938745,393,,,,,,,,,,,,,,master only (1),0
_09,LEE COUNTY COMMUNITY DEVELOPMENT CO,710790870,343,,,,,,,,,,,,,,master only (1),0
_09,wolfe st development company,521778580,5541,,,,,,,,,,,,,,master only (1),0
_09,glacier affordable housing foundation,810500715,6985,,,,,,,,,,,,,,master only (1),0
_09,CHARLESTON AREA COMMUNITY DEVELOPMENT COPORATION,571011856,10987,,,,,,,,,,,,,,master only (1),0
_09,LIVINGSTON PARK NEIGHBORHOOD IMPROVEMENT,311156961,9076,,,,,,,,,,,,,,master only (1),0
_09,hamakua housing corporation,990306531,3236,,,,,,,,,,,,,,master only (1),0
_09,jireh services,311425191,9154,,,,,,,,,,,,,,master only (1),0
_09,community action in self help,237058669,8937,,,,,,,,,,,,,,master only (1),0
_09,HOSEA HOUSE,431118700,6550,,,,,,,,,,,,,,master only (1),0
_09,MASTERMIND RURAL BUSINESS,465283592,20238,,,,,,,,,,,,,,master only (1),0
_09,tarheel cdc,311649845,7302,,,,,,,,,,,,,,master only (1),0
_09,affordable housing affiliation,680333193,1442,,,,,,,,,,,,,,master only (1),0
_09,good work,561747882,7115,,,,,,,,,,,,,,master only (1),0
_09,the alliance for affordable housing,593182246,2865,,,,,,,,,,,,,,master only (1),0
_09,YAKIMA INDIAN NATION HOUSING IMPROVEMENT,910786940,12844,,,,,,,,,,,,,,master only (1),0
_09,spectrum housing,752435901,11526,,,,,,,,,,,,,,master only (1),0
_09,padua housing corporation,521786453,7690,,,,,,,,,,,,,,master only (1),0
_09,dunbar industrial action development,592807416,2919,,,,,,,,,,,,,,master only (1),0
_09,cobb housing,582081893,2979,,,,,,,,,,,,,,master only (1),0
_09,impact seven,391984457,13356,,,,,,,,,,,,,,master only (1),0
_09,KIMBALL DEVELOPMENT CORPORATION,822132326,11178,,,,,,,,,,,,,,master only (1),0
_09,select milwaukee,391793410,13240,,,,,,,,,,,,,,master only (1),0
_09,OWENSBORO COMMUNITY HOUSING DEVELOP,611275114,4678,,,,,,,,,,,,,,master only (1),0
_09,housing alternatives,830301645,13504,,,,,,,,,,,,,,master only (1),0
_09,MAGNOLIA COMMUNITY DEVELOPMENT, 800197323,6744,,,,,,,,,,,,,,master only (1),0
_09,COMMUNITY HOUSING SERVICES OF LANSDALE,232265852,10730,,,,,,,,,,,,,,master only (1),0
_09,STAR DUSTERS CRIME PREVENTION,480888341,4477,,,,,,,,,,,,,,master only (1),0
_09,MT. HOREB MISSIONARY BAPTIST CHURCH CDC,760613234,11777,,,,,,,,,,,,,,master only (1),0
_09,martin luther king jr community services of illinois,363908278,3926,,,,,,,,,,,,,,master only (1),0
_09,NORTH HOUSTON REVITALIZATION,760644690,11815,,,,,,,,,,,,,,master only (1),0
_09,inner city development corporation,581633577,11343,,,,,,,,,,,,,,master only (1),0
_09,BLADENSBURG LOCAL DEVELOPMENT CORPORATION,521800065,5289,,,,,,,,,,,,,,master only (1),0
_09,EFFECTIVE ALTERNATIVE COMMUNITY HOUSING,382587064,20137,,,,,,,,,,,,,,master only (1),0
_09,lighthouse cdc,690001157,195,,,,,,,,,,,,,,master only (1),0
_09,sayles ave holding company,050444029,10845,,,,,,,,,,,,,,master only (1),0
_09,VISION 2000,223427697,7853,,,,,,,,,,,,,,master only (1),0
_09,shaker square area development corporation,341184478,9480,,,,,,,,,,,,,,master only (1),0
_09,YOU CAN LEARN,205312343,7215,,,,,,,,,,,,,,master only (1),0
_09,LOGAN COMMUNITY DEVELOPMENT CORPORATION,232454000,20299,,,,,,,,,,,,,,master only (1),0
_09,SERVICIO DE VIVIENDAS VECINALES DE CAROLINA,660442005,10819,,,,,,,,,,,,,,master only (1),0
_09,MULTIBANK COMMUNITY DEVELOPMENT CORP,621454045,11452,,,,,,,,,,,,,,master only (1),0
_09,REID PARK C.D.C.,200366935,7228,,,,,,,,,,,,,,master only (1),0
_09,SIX COUNTY CAP,452768834,12416,,,,,,,,,,,,,,master only (1),0
_09,roane rural housing,311520612,13404,,,,,,,,,,,,,,master only (1),0
_09,warren sherman area council,341331220,9224,,,,,,,,,,,,,,master only (1),0
_09,M.A.P. HOLISTIC COMMUNITY DEVELOPMENT CORPORATION,010669857,20306,,,,,,,,,,,,,,master only (1),0
_09,american indian services,460354419,11123,,,,,,,,,,,,,,master only (1),0
_09,rural opportunities,161534956,8971,,,,,,,,,,,,,,master only (1),0
_09,breachmenders,251378472,10210,,,,,,,,,,,,,,master only (1),0
_09,NORTHSTAR COMMUNITY DEVELOPMENT ORGANIZATION,382701299,5889,,,,,,,,,,,,,,master only (1),0
_09,"PONTIAC NHS, INC.",382315136,5902,,,,,,,,,,,,,,master only (1),0
_09,BONITA SPRINGS AREA HOUSING DEVELOPMENT CORP.,650276988,2922,,,,,,,,,,,,,,master only (1),0
_09,SOUTHEAST ATLANTA RESOURCE CENTER FOR HOUSING,582042411,3070,,,,,,,,,,,,,,master only (1),0
_09,memorial economic development corporation,113143916,8625,,,,,,,,,,,,,,master only (1),0
_09,southside alliance for neighborhood empowerment,561999122,7148,,,,,,,,,,,,,,master only (1),0
_09,"BHP/COMMUNITY HOUSING, INC",521848438,5474,,,,,,,,,,,,,,master only (1),0
_09,ADVANCER LOCAL DEVELOPMENT CORP,660411869,10792,,,,,,,,,,,,,,master only (1),0
_09,calvert county interfaith development coalition,541751320,5271,,,,,,,,,,,,,,master only (1),0
_09,PLANT CITY COMMUNITY DEVELOPMENT CORPORATION,770594439,20028,,,,,,,,,,,,,,master only (1),0
_09,community housing partnership of collier county,591230585,2929,,,,,,,,,,,,,,master only (1),0
_09,BAME DEVELOPMENT CORP. OF SOUTH FLORIDA,650364030,2715,,,,,,,,,,,,,,master only (1),0
_09,ADBOE SOUTHWEST COMMUNITY LAND TRUST,850452933,8050,,,,,,,,,,,,,,master only (1),0
_09,MOVING IN NEW DIRECTIONS (MINDS),562297136,20190,,,,,,,,,,,,,,master only (1),0
_09,"EAGLE MARKET STREET DEV, CORP.",582140995,20232,,,,,,,,,,,,,,master only (1),0
_09,planada cdc,770376819,1699,,,,,,,,,,,,,,master only (1),0
_09,highland lakes housing opportunity corporation,742677193,12161,,,,,,,,,,,,,,master only (1),0
_09,NORTH COUNTY CHAPLAINCY,330286694,1030,,,,,,,,,,,,,,master only (1),0
_09,self employment loan fund,860721422,451,,,,,,,,,,,,,,master only (1),0
_09,community reinvestment project of e chicago,311187703,4202,,,,,,,,,,,,,,master only (1),0
_09,SHELBY COUNTY INTERFAITH ASSOC.,621382867,11453,,,,,,,,,,,,,,master only (1),0
_09,INTERFAITH HOUSING COALITION,870761667,20040,,,,,,,,,,,,,,master only (1),0
_09,genesis housing corporation,521833614,7794,,,,,,,,,,,,,,master only (1),0
_09,CENTRAL ALABAMA OPPORTUNITIES AND INDUSTRIAL CENTER,630580410,179,,,,,,,,,,,,,,master only (1),0
_09,upward bound cdc,760657674,11816,,,,,,,,,,,,,,master only (1),0
_09,DESERT WELLS OASIA INC,860827311,492,,,,,,,,,,,,,,master only (1),0
_09,joshua ministries and cdc,581641919,283,,,,,,,,,,,,,,master only (1),0
_09,housing partners,830317815,13500,,,,,,,,,,,,,,master only (1),0
_09,outer banks cdc,161630655,20241,,,,,,,,,,,,,,master only (1),0
_09,edgewater development corporation,363738216,3904,,,,,,,,,,,,,,master only (1),0
_09,ATLANTA MICRO FUND,582471491,20077,,,,,,,,,,,,,,master only (1),0
_09,spanish community progress foundation,237218908,8447,,,,,,,,,,,,,,master only (1),0
_09,tri churches housing,521433461,5530,,,,,,,,,,,,,,master only (1),0
_09,evangelical lutheran coalition for mission in appalachia,611194342,10279,,,,,,,,,,,,,,master only (1),0
_09,friendship development associates,251610216,10190,,,,,,,,,,,,,,master only (1),0
_09,community council of bee county,741547797,11990,,,,,,,,,,,,,,master only (1),0
_09,western economic development organization,560953427,7356,,,,,,,,,,,,,,master only (1),0
_09,jeremiah housing,522110622,5387,,,,,,,,,,,,,,master only (1),0
_09,EL MONTE YOUTH DEVELOPMENT,953669425,992,,,,,,,,,,,,,,master only (1),0
_09,HOUSING OPPORTUNITIES UNLIMITED,860775068,434,,,,,,,,,,,,,,master only (1),0
_09,"PEOPLE HOUSING DEVELOPMENT, INC",430482576,4693,,,,,,,,,,,,,,master only (1),0
_09,"VINE CITY HOUSING MINISTRY, INC., BEULAH BAPTIST CHURCH",581789553,3059,,,,,,,,,,,,,,master only (1),0
_09,SOUTH SHORE CDC,460434618,11153,,,,,,,,,,,,,,master only (1),0
_09,ravenswood industrial council,363377716,3674,,,,,,,,,,,,,,master only (1),0
_09,inter cdc,232169038,10711,,,,,,,,,,,,,,master only (1),0
_09,AEH C.D.C.,954382890,871,,,,,,,,,,,,,,master only (1),0
_09,HOUSING RESOURCE CENTER,382698360,5993,,,,,,,,,,,,,,master only (1),0
_09,south lorain cdc,341567061,9265,,,,,,,,,,,,,,master only (1),0
_09,reaping the harvest care facilities,383336714,5703,,,,,,,,,,,,,,master only (1),0
_09,ALLEGAN COUNTY ECONOMIC DEVELOPMENT ALLIANCE,382571870,6023,,,,,,,,,,,,,,master only (1),0
_09,NORTH COUNTY HOUSING FOUNDATION,330692538|,1034,,,,,,,,,,,,,,master only (1),0
_09,CDC OF JEFFERSON COUNTY,261440952,2572,,,,,,,,,,,,,,master only (1),0
_09,FLANDREAU DEVELOPMENT CORPORATION,363550483,11087,,,,,,,,,,,,,,master only (1),0
_09,RECLAMATION PROJECT,651191507,20091,,,,,,,,,,,,,,master only (1),0
_09,cure aids of wilmington,582080253,20230,,,,,,,,,,,,,,master only (1),0
_09,NORTH COLUMBIA COMMUNITY ACTION,910814451,13067,,,,,,,,,,,,,,master only (1),0
_09,PROJECT HOPE,910858511,12955,,,,,,,,,,,,,,master only (1),0
_09,ARLINGTON- POYNETTE,391608240,13311,,,,,,,,,,,,,,master only (1),0
_09,GARRETT SQUARE ECON.DEV CORP,341668204,9324,,,,,,,,,,,,,,master only (1),0
